thr_YES,thr_NO,thr_TBD,macro_f1,fallback_mode
0.23333333333333334,0.5,0.4111111111111111,0.821231,argmax
0.23333333333333334,0.5,0.4555555555555556,0.821285,argmax
0.23333333333333334,0.5,0.5,0.82092,argmax
0.23333333333333334,0.5,0.5444444444444445,0.820932,argmax
0.23333333333333334,0.5,0.5888888888888889,0.819525,argmax
0.23333333333333334,0.5,0.6333333333333333,0.817968,argmax
0.23333333333333334,0.5,0.6777777777777778,0.817838,argmax
0.23333333333333334,0.5,0.7222222222222222,0.818136,argmax
0.23333333333333334,0.5,0.7666666666666667,0.817855,argmax
0.23333333333333334,0.5,0.8111111111111111,0.817855,argmax
0.23333333333333334,0.5,0.8555555555555555,0.817855,argmax
0.23333333333333334,0.5,0.9,0.817855,argmax
0.23333333333333334,0.5444444444444445,0.1,0.821493,argmax
0.23333333333333334,0.5444444444444445,0.14444444444444446,0.821493,argmax
0.23333333333333334,0.5444444444444445,0.18888888888888888,0.821493,argmax
0.23333333333333334,0.5444444444444445,0.23333333333333334,0.821389,argmax
0.23333333333333334,0.5444444444444445,0.2777777777777778,0.821578,argmax
0.23333333333333334,0.5444444444444445,0.32222222222222224,0.821257,argmax
0.23333333333333334,0.5444444444444445,0.3666666666666667,0.821731,argmax
0.23333333333333334,0.5444444444444445,0.4111111111111111,0.821471,argmax
0.23333333333333334,0.5444444444444445,0.4555555555555556,0.821778,argmax
0.23333333333333334,0.5444444444444445,0.5,0.82124,argmax
0.23333333333333334,0.5444444444444445,0.5444444444444445,0.821249,argmax
0.23333333333333334,0.5444444444444445,0.5888888888888889,0.819843,argmax
0.23333333333333334,0.5444444444444445,0.6333333333333333,0.818285,argmax
0.23333333333333334,0.5444444444444445,0.6777777777777778,0.818153,argmax
0.23333333333333334,0.5444444444444445,0.7222222222222222,0.818449,argmax
0.23333333333333334,0.5444444444444445,0.7666666666666667,0.818167,argmax
0.23333333333333334,0.5444444444444445,0.8111111111111111,0.818167,argmax
0.23333333333333334,0.5444444444444445,0.8555555555555555,0.818167,argmax
0.23333333333333334,0.5444444444444445,0.9,0.818167,argmax
0.23333333333333334,0.5888888888888889,0.1,0.820868,argmax
0.23333333333333334,0.5888888888888889,0.14444444444444446,0.820868,argmax
0.23333333333333334,0.5888888888888889,0.18888888888888888,0.820868,argmax
0.23333333333333334,0.5888888888888889,0.23333333333333334,0.820956,argmax
0.23333333333333334,0.5888888888888889,0.2777777777777778,0.821435,argmax
0.23333333333333334,0.5888888888888889,0.32222222222222224,0.820989,argmax
0.23333333333333334,0.5888888888888889,0.3666666666666667,0.821449,argmax
0.23333333333333334,0.5888888888888889,0.4111111111111111,0.820948,argmax
0.23333333333333334,0.5888888888888889,0.4555555555555556,0.821519,argmax
0.23333333333333334,0.5888888888888889,0.5,0.820982,argmax
0.23333333333333334,0.5888888888888889,0.5444444444444445,0.820991,argmax
0.23333333333333334,0.5888888888888889,0.5888888888888889,0.819587,argmax
0.23333333333333334,0.5888888888888889,0.6333333333333333,0.818031,argmax
0.23333333333333334,0.5888888888888889,0.6777777777777778,0.817899,argmax
0.23333333333333334,0.5888888888888889,0.7222222222222222,0.818193,argmax
0.23333333333333334,0.5888888888888889,0.7666666666666667,0.817911,argmax
0.23333333333333334,0.5888888888888889,0.8111111111111111,0.817911,argmax
0.23333333333333334,0.5888888888888889,0.8555555555555555,0.817911,argmax
0.23333333333333334,0.5888888888888889,0.9,0.817911,argmax
0.23333333333333334,0.6333333333333333,0.1,0.820013,argmax
0.23333333333333334,0.6333333333333333,0.14444444444444446,0.820013,argmax
0.23333333333333334,0.6333333333333333,0.18888888888888888,0.819801,argmax
0.23333333333333334,0.6333333333333333,0.23333333333333334,0.820077,argmax
0.23333333333333334,0.6333333333333333,0.2777777777777778,0.820639,argmax
0.23333333333333334,0.6333333333333333,0.32222222222222224,0.820182,argmax
0.23333333333333334,0.6333333333333333,0.3666666666666667,0.820412,argmax
0.23333333333333334,0.6333333333333333,0.4111111111111111,0.820473,argmax
0.23333333333333334,0.6333333333333333,0.4555555555555556,0.821049,argmax
0.23333333333333334,0.6333333333333333,0.5,0.820515,argmax
0.23333333333333334,0.6333333333333333,0.5444444444444445,0.820524,argmax
0.23333333333333334,0.6333333333333333,0.5888888888888889,0.819122,argmax
0.23333333333333334,0.6333333333333333,0.6333333333333333,0.817566,argmax
0.23333333333333334,0.6333333333333333,0.6777777777777778,0.817434,argmax
0.23333333333333334,0.6333333333333333,0.7222222222222222,0.817727,argmax
0.23333333333333334,0.6333333333333333,0.7666666666666667,0.817445,argmax
0.23333333333333334,0.6333333333333333,0.8111111111111111,0.817445,argmax
0.23333333333333334,0.6333333333333333,0.8555555555555555,0.817445,argmax
0.23333333333333334,0.6333333333333333,0.9,0.817445,argmax
0.23333333333333334,0.6777777777777778,0.1,0.818417,argmax
0.23333333333333334,0.6777777777777778,0.14444444444444446,0.818408,argmax
0.23333333333333334,0.6777777777777778,0.18888888888888888,0.818288,argmax
0.23333333333333334,0.6777777777777778,0.23333333333333334,0.81886,argmax
0.23333333333333334,0.6777777777777778,0.2777777777777778,0.819506,argmax
0.23333333333333334,0.6777777777777778,0.32222222222222224,0.819228,argmax
0.23333333333333334,0.6777777777777778,0.3666666666666667,0.820127,argmax
0.23333333333333334,0.6777777777777778,0.4111111111111111,0.820191,argmax
0.23333333333333334,0.6777777777777778,0.4555555555555556,0.82077,argmax
0.23333333333333334,0.6777777777777778,0.5,0.820238,argmax
0.23333333333333334,0.6777777777777778,0.5444444444444445,0.820246,argmax
0.23333333333333334,0.6777777777777778,0.5888888888888889,0.818846,argmax
0.23333333333333334,0.6777777777777778,0.6333333333333333,0.817291,argmax
0.23333333333333334,0.6777777777777778,0.6777777777777778,0.817158,argmax
0.23333333333333334,0.6777777777777778,0.7222222222222222,0.817451,argmax
0.23333333333333334,0.6777777777777778,0.7666666666666667,0.817169,argmax
0.23333333333333334,0.6777777777777778,0.8111111111111111,0.817169,argmax
0.23333333333333334,0.6777777777777778,0.8555555555555555,0.817169,argmax
0.23333333333333334,0.6777777777777778,0.9,0.817169,argmax
0.23333333333333334,0.7222222222222222,0.1,0.816305,argmax
0.23333333333333334,0.7222222222222222,0.14444444444444446,0.816686,argmax
0.23333333333333334,0.7222222222222222,0.18888888888888888,0.817057,argmax
0.23333333333333334,0.7222222222222222,0.23333333333333334,0.818126,argmax
0.23333333333333334,0.7222222222222222,0.2777777777777778,0.819554,argmax
0.23333333333333334,0.7222222222222222,0.32222222222222224,0.819933,argmax
0.23333333333333334,0.7222222222222222,0.3666666666666667,0.820832,argmax
0.23333333333333334,0.7222222222222222,0.4111111111111111,0.820893,argmax
0.23333333333333334,0.7222222222222222,0.4555555555555556,0.82147,argmax
0.23333333333333334,0.7222222222222222,0.5,0.820935,argmax
0.23333333333333334,0.7222222222222222,0.5444444444444445,0.82094,argmax
0.23333333333333334,0.7222222222222222,0.5888888888888889,0.819538,argmax
0.23333333333333334,0.7222222222222222,0.6333333333333333,0.817981,argmax
0.23333333333333334,0.7222222222222222,0.6777777777777778,0.817845,argmax
0.23333333333333334,0.7222222222222222,0.7222222222222222,0.818134,argmax
0.23333333333333334,0.7222222222222222,0.7666666666666667,0.81785,argmax
0.23333333333333334,0.7222222222222222,0.8111111111111111,0.81785,argmax
0.23333333333333334,0.7222222222222222,0.8555555555555555,0.81785,argmax
0.23333333333333334,0.7222222222222222,0.9,0.81785,argmax
0.23333333333333334,0.7666666666666667,0.1,0.814592,argmax
0.23333333333333334,0.7666666666666667,0.14444444444444446,0.815046,argmax
0.23333333333333334,0.7666666666666667,0.18888888888888888,0.816118,argmax
0.23333333333333334,0.7666666666666667,0.23333333333333334,0.81684,argmax
0.23333333333333334,0.7666666666666667,0.2777777777777778,0.819755,argmax
0.23333333333333334,0.7666666666666667,0.32222222222222224,0.820133,argmax
0.23333333333333334,0.7666666666666667,0.3666666666666667,0.821031,argmax
0.23333333333333334,0.7666666666666667,0.4111111111111111,0.821092,argmax
0.23333333333333334,0.7666666666666667,0.4555555555555556,0.821669,argmax
0.23333333333333334,0.7666666666666667,0.5,0.821133,argmax
0.23333333333333334,0.7666666666666667,0.5444444444444445,0.821137,argmax
0.23333333333333334,0.7666666666666667,0.5888888888888889,0.819734,argmax
0.23333333333333334,0.7666666666666667,0.6333333333333333,0.818176,argmax
0.23333333333333334,0.7666666666666667,0.6777777777777778,0.818039,argmax
0.23333333333333334,0.7666666666666667,0.7222222222222222,0.818328,argmax
0.23333333333333334,0.7666666666666667,0.7666666666666667,0.818044,argmax
0.23333333333333334,0.7666666666666667,0.8111111111111111,0.818044,argmax
0.23333333333333334,0.7666666666666667,0.8555555555555555,0.818044,argmax
0.23333333333333334,0.7666666666666667,0.9,0.818044,argmax
0.23333333333333334,0.8111111111111111,0.1,0.81153,argmax
0.23333333333333334,0.8111111111111111,0.14444444444444446,0.812261,argmax
0.23333333333333334,0.8111111111111111,0.18888888888888888,0.814523,argmax
0.23333333333333334,0.8111111111111111,0.23333333333333334,0.81684,argmax
0.23333333333333334,0.8111111111111111,0.2777777777777778,0.819755,argmax
0.23333333333333334,0.8111111111111111,0.32222222222222224,0.820133,argmax
0.23333333333333334,0.8111111111111111,0.3666666666666667,0.821031,argmax
0.23333333333333334,0.8111111111111111,0.4111111111111111,0.821092,argmax
0.23333333333333334,0.8111111111111111,0.4555555555555556,0.821669,argmax
0.23333333333333334,0.8111111111111111,0.5,0.821133,argmax
0.23333333333333334,0.8111111111111111,0.5444444444444445,0.821137,argmax
0.23333333333333334,0.8111111111111111,0.5888888888888889,0.819734,argmax
0.23333333333333334,0.8111111111111111,0.6333333333333333,0.818176,argmax
0.23333333333333334,0.8111111111111111,0.6777777777777778,0.818039,argmax
0.23333333333333334,0.8111111111111111,0.7222222222222222,0.818328,argmax
0.23333333333333334,0.8111111111111111,0.7666666666666667,0.818044,argmax
0.23333333333333334,0.8111111111111111,0.8111111111111111,0.818044,argmax
0.23333333333333334,0.8111111111111111,0.8555555555555555,0.818044,argmax
0.23333333333333334,0.8111111111111111,0.9,0.818044,argmax
0.23333333333333334,0.8555555555555555,0.1,0.809552,argmax
0.23333333333333334,0.8555555555555555,0.14444444444444446,0.811379,argmax
0.23333333333333334,0.8555555555555555,0.18888888888888888,0.814523,argmax
0.23333333333333334,0.8555555555555555,0.23333333333333334,0.81684,argmax
0.23333333333333334,0.8555555555555555,0.2777777777777778,0.819755,argmax
0.23333333333333334,0.8555555555555555,0.32222222222222224,0.820133,argmax
0.23333333333333334,0.8555555555555555,0.3666666666666667,0.821031,argmax
0.23333333333333334,0.8555555555555555,0.4111111111111111,0.821092,argmax
0.23333333333333334,0.8555555555555555,0.4555555555555556,0.821669,argmax
0.23333333333333334,0.8555555555555555,0.5,0.821133,argmax
0.23333333333333334,0.8555555555555555,0.5444444444444445,0.821137,argmax
0.23333333333333334,0.8555555555555555,0.5888888888888889,0.819734,argmax
0.23333333333333334,0.8555555555555555,0.6333333333333333,0.818176,argmax
0.23333333333333334,0.8555555555555555,0.6777777777777778,0.818039,argmax
0.23333333333333334,0.8555555555555555,0.7222222222222222,0.818328,argmax
0.23333333333333334,0.8555555555555555,0.7666666666666667,0.818044,argmax
0.23333333333333334,0.8555555555555555,0.8111111111111111,0.818044,argmax
0.23333333333333334,0.8555555555555555,0.8555555555555555,0.818044,argmax
0.23333333333333334,0.8555555555555555,0.9,0.818044,argmax
0.23333333333333334,0.9,0.1,0.805598,argmax
0.23333333333333334,0.9,0.14444444444444446,0.811379,argmax
0.23333333333333334,0.9,0.18888888888888888,0.814523,argmax
0.23333333333333334,0.9,0.23333333333333334,0.81684,argmax
0.23333333333333334,0.9,0.2777777777777778,0.819755,argmax
0.23333333333333334,0.9,0.32222222222222224,0.820133,argmax
0.23333333333333334,0.9,0.3666666666666667,0.821031,argmax
0.23333333333333334,0.9,0.4111111111111111,0.821092,argmax
0.23333333333333334,0.9,0.4555555555555556,0.821669,argmax
0.23333333333333334,0.9,0.5,0.821133,argmax
0.23333333333333334,0.9,0.5444444444444445,0.821137,argmax
0.23333333333333334,0.9,0.5888888888888889,0.819734,argmax
0.23333333333333334,0.9,0.6333333333333333,0.818176,argmax
0.23333333333333334,0.9,0.6777777777777778,0.818039,argmax
0.23333333333333334,0.9,0.7222222222222222,0.818328,argmax
0.23333333333333334,0.9,0.7666666666666667,0.818044,argmax
0.23333333333333334,0.9,0.8111111111111111,0.818044,argmax
0.23333333333333334,0.9,0.8555555555555555,0.818044,argmax
0.23333333333333334,0.9,0.9,0.818044,argmax
0.2777777777777778,0.1,0.1,0.820946,argmax
0.2777777777777778,0.1,0.14444444444444446,0.820946,argmax
0.2777777777777778,0.1,0.18888888888888888,0.820946,argmax
0.2777777777777778,0.1,0.23333333333333334,0.820946,argmax
0.2777777777777778,0.1,0.2777777777777778,0.820946,argmax
0.2777777777777778,0.1,0.32222222222222224,0.820946,argmax
0.2777777777777778,0.1,0.3666666666666667,0.820842,argmax
0.2777777777777778,0.1,0.4111111111111111,0.820818,argmax
0.2777777777777778,0.1,0.4555555555555556,0.820975,argmax
0.2777777777777778,0.1,0.5,0.821071,argmax
0.2777777777777778,0.1,0.5444444444444445,0.820969,argmax
0.2777777777777778,0.1,0.5888888888888889,0.818345,argmax
0.2777777777777778,0.1,0.6333333333333333,0.815512,argmax
0.2777777777777778,0.1,0.6777777777777778,0.813566,argmax
0.2777777777777778,0.1,0.7222222222222222,0.813565,argmax
0.2777777777777778,0.1,0.7666666666666667,0.811655,argmax
0.2777777777777778,0.1,0.8111111111111111,0.80889,argmax
0.2777777777777778,0.1,0.8555555555555555,0.803174,argmax
0.2777777777777778,0.1,0.9,0.800026,argmax
0.2777777777777778,0.14444444444444446,0.1,0.820946,argmax
0.2777777777777778,0.14444444444444446,0.14444444444444446,0.820946,argmax
0.2777777777777778,0.14444444444444446,0.18888888888888888,0.820946,argmax
0.2777777777777778,0.14444444444444446,0.23333333333333334,0.820946,argmax
0.2777777777777778,0.14444444444444446,0.2777777777777778,0.820946,argmax
0.2777777777777778,0.14444444444444446,0.32222222222222224,0.820946,argmax
0.2777777777777778,0.14444444444444446,0.3666666666666667,0.820842,argmax
0.2777777777777778,0.14444444444444446,0.4111111111111111,0.820818,argmax
0.2777777777777778,0.14444444444444446,0.4555555555555556,0.820975,argmax
0.2777777777777778,0.14444444444444446,0.5,0.821071,argmax
0.2777777777777778,0.14444444444444446,0.5444444444444445,0.820969,argmax
0.2777777777777778,0.14444444444444446,0.5888888888888889,0.818345,argmax
0.2777777777777778,0.14444444444444446,0.6333333333333333,0.815835,argmax
0.2777777777777778,0.14444444444444446,0.6777777777777778,0.814006,argmax
0.2777777777777778,0.14444444444444446,0.7222222222222222,0.814228,argmax
0.2777777777777778,0.14444444444444446,0.7666666666666667,0.812557,argmax
0.2777777777777778,0.14444444444444446,0.8111111111111111,0.811116,argmax
0.2777777777777778,0.14444444444444446,0.8555555555555555,0.807246,argmax
0.2777777777777778,0.14444444444444446,0.9,0.807246,argmax
0.2777777777777778,0.18888888888888888,0.1,0.820946,argmax
0.2777777777777778,0.18888888888888888,0.14444444444444446,0.820946,argmax
0.2777777777777778,0.18888888888888888,0.18888888888888888,0.820946,argmax
0.2777777777777778,0.18888888888888888,0.23333333333333334,0.820946,argmax
0.2777777777777778,0.18888888888888888,0.2777777777777778,0.820946,argmax
0.2777777777777778,0.18888888888888888,0.32222222222222224,0.820946,argmax
0.2777777777777778,0.18888888888888888,0.3666666666666667,0.820842,argmax
0.2777777777777778,0.18888888888888888,0.4111111111111111,0.820818,argmax
0.2777777777777778,0.18888888888888888,0.4555555555555556,0.820975,argmax
0.2777777777777778,0.18888888888888888,0.5,0.821071,argmax
0.2777777777777778,0.18888888888888888,0.5444444444444445,0.820969,argmax
0.2777777777777778,0.18888888888888888,0.5888888888888889,0.818457,argmax
0.2777777777777778,0.18888888888888888,0.6333333333333333,0.816065,argmax
0.2777777777777778,0.18888888888888888,0.6777777777777778,0.814364,argmax
0.2777777777777778,0.18888888888888888,0.7222222222222222,0.814529,argmax
0.2777777777777778,0.18888888888888888,0.7666666666666667,0.812973,argmax
0.2777777777777778,0.18888888888888888,0.8111111111111111,0.812325,argmax
0.2777777777777778,0.18888888888888888,0.8555555555555555,0.812325,argmax
0.2777777777777778,0.18888888888888888,0.9,0.812325,argmax
0.2777777777777778,0.23333333333333334,0.1,0.820946,argmax
0.2777777777777778,0.23333333333333334,0.14444444444444446,0.820946,argmax
0.2777777777777778,0.23333333333333334,0.18888888888888888,0.820946,argmax
0.2777777777777778,0.23333333333333334,0.23333333333333334,0.820946,argmax
0.2777777777777778,0.23333333333333334,0.2777777777777778,0.820946,argmax
0.2777777777777778,0.23333333333333334,0.32222222222222224,0.820946,argmax
0.2777777777777778,0.23333333333333334,0.3666666666666667,0.820842,argmax
0.2777777777777778,0.23333333333333334,0.4111111111111111,0.820818,argmax
0.2777777777777778,0.23333333333333334,0.4555555555555556,0.820975,argmax
0.2777777777777778,0.23333333333333334,0.5,0.821071,argmax
0.2777777777777778,0.23333333333333334,0.5444444444444445,0.821283,argmax
0.2777777777777778,0.23333333333333334,0.5888888888888889,0.819086,argmax
0.2777777777777778,0.23333333333333334,0.6333333333333333,0.816599,argmax
0.2777777777777778,0.23333333333333334,0.6777777777777778,0.815339,argmax
0.2777777777777778,0.23333333333333334,0.7222222222222222,0.815962,argmax
0.2777777777777778,0.23333333333333334,0.7666666666666667,0.815451,argmax
0.2777777777777778,0.23333333333333334,0.8111111111111111,0.815451,argmax
0.2777777777777778,0.23333333333333334,0.8555555555555555,0.815451,argmax
0.2777777777777778,0.23333333333333334,0.9,0.815451,argmax
0.2777777777777778,0.2777777777777778,0.1,0.820946,argmax
0.2777777777777778,0.2777777777777778,0.14444444444444446,0.820946,argmax
0.2777777777777778,0.2777777777777778,0.18888888888888888,0.820946,argmax
0.2777777777777778,0.2777777777777778,0.23333333333333334,0.820946,argmax
0.2777777777777778,0.2777777777777778,0.2777777777777778,0.820946,argmax
0.2777777777777778,0.2777777777777778,0.32222222222222224,0.820946,argmax
0.2777777777777778,0.2777777777777778,0.3666666666666667,0.820842,argmax
0.2777777777777778,0.2777777777777778,0.4111111111111111,0.820818,argmax
0.2777777777777778,0.2777777777777778,0.4555555555555556,0.820877,argmax
0.2777777777777778,0.2777777777777778,0.5,0.82098,argmax
0.2777777777777778,0.2777777777777778,0.5444444444444445,0.821092,argmax
0.2777777777777778,0.2777777777777778,0.5888888888888889,0.819115,argmax
0.2777777777777778,0.2777777777777778,0.6333333333333333,0.816866,argmax
0.2777777777777778,0.2777777777777778,0.6777777777777778,0.81564,argmax
0.2777777777777778,0.2777777777777778,0.7222222222222222,0.815941,argmax
0.2777777777777778,0.2777777777777778,0.7666666666666667,0.815941,argmax
0.2777777777777778,0.2777777777777778,0.8111111111111111,0.815941,argmax
0.2777777777777778,0.2777777777777778,0.8555555555555555,0.815941,argmax
0.2777777777777778,0.2777777777777778,0.9,0.815941,argmax
0.2777777777777778,0.32222222222222224,0.1,0.820946,argmax
0.2777777777777778,0.32222222222222224,0.14444444444444446,0.820946,argmax
0.2777777777777778,0.32222222222222224,0.18888888888888888,0.820946,argmax
0.2777777777777778,0.32222222222222224,0.23333333333333334,0.820946,argmax
0.2777777777777778,0.32222222222222224,0.2777777777777778,0.820946,argmax
0.2777777777777778,0.32222222222222224,0.32222222222222224,0.820946,argmax
0.2777777777777778,0.32222222222222224,0.3666666666666667,0.820842,argmax
0.2777777777777778,0.32222222222222224,0.4111111111111111,0.820917,argmax
0.2777777777777778,0.32222222222222224,0.4555555555555556,0.821191,argmax
0.2777777777777778,0.32222222222222224,0.5,0.821098,argmax
0.2777777777777778,0.32222222222222224,0.5444444444444445,0.821215,argmax
0.2777777777777778,0.32222222222222224,0.5888888888888889,0.819354,argmax
0.2777777777777778,0.32222222222222224,0.6333333333333333,0.817141,argmax
0.2777777777777778,0.32222222222222224,0.6777777777777778,0.816811,argmax
0.2777777777777778,0.32222222222222224,0.7222222222222222,0.816934,argmax
0.2777777777777778,0.32222222222222224,0.7666666666666667,0.816934,argmax
0.2777777777777778,0.32222222222222224,0.8111111111111111,0.816934,argmax
0.2777777777777778,0.32222222222222224,0.8555555555555555,0.816934,argmax
0.2777777777777778,0.32222222222222224,0.9,0.816934,argmax
0.2777777777777778,0.3666666666666667,0.1,0.820953,argmax
0.2777777777777778,0.3666666666666667,0.14444444444444446,0.820953,argmax
0.2777777777777778,0.3666666666666667,0.18888888888888888,0.820953,argmax
0.2777777777777778,0.3666666666666667,0.23333333333333334,0.820953,argmax
0.2777777777777778,0.3666666666666667,0.2777777777777778,0.820953,argmax
0.2777777777777778,0.3666666666666667,0.32222222222222224,0.820953,argmax
0.2777777777777778,0.3666666666666667,0.3666666666666667,0.820747,argmax
0.2777777777777778,0.3666666666666667,0.4111111111111111,0.820828,argmax
0.2777777777777778,0.3666666666666667,0.4555555555555556,0.821212,argmax
0.2777777777777778,0.3666666666666667,0.5,0.821023,argmax
0.2777777777777778,0.3666666666666667,0.5444444444444445,0.821347,argmax
0.2777777777777778,0.3666666666666667,0.5888888888888889,0.819717,argmax
0.2777777777777778,0.3666666666666667,0.6333333333333333,0.817766,argmax
0.2777777777777778,0.3666666666666667,0.6777777777777778,0.81817,argmax
0.2777777777777778,0.3666666666666667,0.7222222222222222,0.818299,argmax
0.2777777777777778,0.3666666666666667,0.7666666666666667,0.818299,argmax
0.2777777777777778,0.3666666666666667,0.8111111111111111,0.818299,argmax
0.2777777777777778,0.3666666666666667,0.8555555555555555,0.818299,argmax
0.2777777777777778,0.3666666666666667,0.9,0.818299,argmax
0.2777777777777778,0.4111111111111111,0.1,0.820963,argmax
0.2777777777777778,0.4111111111111111,0.14444444444444446,0.820963,argmax
0.2777777777777778,0.4111111111111111,0.18888888888888888,0.820963,argmax
0.2777777777777778,0.4111111111111111,0.23333333333333334,0.820963,argmax
0.2777777777777778,0.4111111111111111,0.2777777777777778,0.820963,argmax
0.2777777777777778,0.4111111111111111,0.32222222222222224,0.820861,argmax
0.2777777777777778,0.4111111111111111,0.3666666666666667,0.820753,argmax
0.2777777777777778,0.4111111111111111,0.4111111111111111,0.821042,argmax
0.2777777777777778,0.4111111111111111,0.4555555555555556,0.821433,argmax
0.2777777777777778,0.4111111111111111,0.5,0.821662,argmax
0.2777777777777778,0.4111111111111111,0.5444444444444445,0.82189,argmax
0.2777777777777778,0.4111111111111111,0.5888888888888889,0.820087,argmax
0.2777777777777778,0.4111111111111111,0.6333333333333333,0.818934,argmax
0.2777777777777778,0.4111111111111111,0.6777777777777778,0.819344,argmax
0.2777777777777778,0.4111111111111111,0.7222222222222222,0.819476,argmax
0.2777777777777778,0.4111111111111111,0.7666666666666667,0.819476,argmax
0.2777777777777778,0.4111111111111111,0.8111111111111111,0.819476,argmax
0.2777777777777778,0.4111111111111111,0.8555555555555555,0.819476,argmax
0.2777777777777778,0.4111111111111111,0.9,0.819476,argmax
0.2777777777777778,0.4555555555555556,0.1,0.820994,argmax
0.2777777777777778,0.4555555555555556,0.14444444444444446,0.820994,argmax
0.2777777777777778,0.4555555555555556,0.18888888888888888,0.820994,argmax
0.2777777777777778,0.4555555555555556,0.23333333333333334,0.820994,argmax
0.2777777777777778,0.4555555555555556,0.2777777777777778,0.820994,argmax
0.2777777777777778,0.4555555555555556,0.32222222222222224,0.821089,argmax
0.2777777777777778,0.4555555555555556,0.3666666666666667,0.820974,argmax
0.2777777777777778,0.4555555555555556,0.4111111111111111,0.821257,argmax
0.2777777777777778,0.4555555555555556,0.4555555555555556,0.821641,argmax
0.2777777777777778,0.4555555555555556,0.5,0.821672,argmax
0.2777777777777778,0.4555555555555556,0.5444444444444445,0.822044,argmax
0.2777777777777778,0.4555555555555556,0.5888888888888889,0.820843,argmax
0.2777777777777778,0.4555555555555556,0.6333333333333333,0.819701,argmax
0.2777777777777778,0.4555555555555556,0.6777777777777778,0.820114,argmax
0.2777777777777778,0.4555555555555556,0.7222222222222222,0.820249,argmax
0.2777777777777778,0.4555555555555556,0.7666666666666667,0.820249,argmax
0.2777777777777778,0.4555555555555556,0.8111111111111111,0.820249,argmax
0.2777777777777778,0.4555555555555556,0.8555555555555555,0.820249,argmax
0.2777777777777778,0.4555555555555556,0.9,0.820249,argmax
0.2777777777777778,0.5,0.1,0.820978,argmax
0.2777777777777778,0.5,0.14444444444444446,0.820978,argmax
0.2777777777777778,0.5,0.18888888888888888,0.820978,argmax
0.2777777777777778,0.5,0.23333333333333334,0.820978,argmax
0.2777777777777778,0.5,0.2777777777777778,0.821075,argmax
0.2777777777777778,0.5,0.32222222222222224,0.82127,argmax
0.2777777777777778,0.5,0.3666666666666667,0.821351,argmax
0.2777777777777778,0.5,0.4111111111111111,0.821724,argmax
0.2777777777777778,0.5,0.4555555555555556,0.822185,argmax
0.2777777777777778,0.5,0.5,0.821921,argmax
0.2777777777777778,0.5,0.5444444444444445,0.822042,argmax
0.2777777777777778,0.5,0.5888888888888889,0.820845,argmax
0.2777777777777778,0.5,0.6333333333333333,0.819706,argmax
0.2777777777777778,0.5,0.6777777777777778,0.820116,argmax
0.2777777777777778,0.5,0.7222222222222222,0.820251,argmax
0.2777777777777778,0.5,0.7666666666666667,0.820251,argmax
0.2777777777777778,0.5,0.8111111111111111,0.820251,argmax
0.2777777777777778,0.5,0.8555555555555555,0.820251,argmax
0.2777777777777778,0.5,0.9,0.820251,argmax
0.2777777777777778,0.5444444444444445,0.1,0.8213,argmax
0.2777777777777778,0.5444444444444445,0.14444444444444446,0.8213,argmax
0.2777777777777778,0.5444444444444445,0.18888888888888888,0.8213,argmax
0.2777777777777778,0.5444444444444445,0.23333333333333334,0.821285,argmax
0.2777777777777778,0.5444444444444445,0.2777777777777778,0.82157,argmax
0.2777777777777778,0.5444444444444445,0.32222222222222224,0.821444,argmax
0.2777777777777778,0.5444444444444445,0.3666666666666667,0.822015,argmax
0.2777777777777778,0.5444444444444445,0.4111111111111111,0.821959,argmax
0.2777777777777778,0.5444444444444445,0.4555555555555556,0.822671,argmax
0.2777777777777778,0.5444444444444445,0.5,0.822233,argmax
0.2777777777777778,0.5444444444444445,0.5444444444444445,0.822353,argmax
0.2777777777777778,0.5444444444444445,0.5888888888888889,0.821155,argmax
0.2777777777777778,0.5444444444444445,0.6333333333333333,0.820015,argmax
0.2777777777777778,0.5444444444444445,0.6777777777777778,0.820424,argmax
0.2777777777777778,0.5444444444444445,0.7222222222222222,0.820557,argmax
0.2777777777777778,0.5444444444444445,0.7666666666666667,0.820557,argmax
0.2777777777777778,0.5444444444444445,0.8111111111111111,0.820557,argmax
0.2777777777777778,0.5444444444444445,0.8555555555555555,0.820557,argmax
0.2777777777777778,0.5444444444444445,0.9,0.820557,argmax
0.2777777777777778,0.5888888888888889,0.1,0.820581,argmax
0.2777777777777778,0.5888888888888889,0.14444444444444446,0.820581,argmax
0.2777777777777778,0.5888888888888889,0.18888888888888888,0.820768,argmax
0.2777777777777778,0.5888888888888889,0.23333333333333334,0.820945,argmax
0.2777777777777778,0.5888888888888889,0.2777777777777778,0.82152,argmax
0.2777777777777778,0.5888888888888889,0.32222222222222224,0.821269,argmax
0.2777777777777778,0.5888888888888889,0.3666666666666667,0.821827,argmax
0.2777777777777778,0.5888888888888889,0.4111111111111111,0.821527,argmax
0.2777777777777778,0.5888888888888889,0.4555555555555556,0.822501,argmax
0.2777777777777778,0.5888888888888889,0.5,0.822065,argmax
0.2777777777777778,0.5888888888888889,0.5444444444444445,0.822183,argmax
0.2777777777777778,0.5888888888888889,0.5888888888888889,0.820987,argmax
0.2777777777777778,0.5888888888888889,0.6333333333333333,0.819848,argmax
0.2777777777777778,0.5888888888888889,0.6777777777777778,0.820255,argmax
